STATE,ST_CASE,VEH_NO,AGE,SEX,DRINKING,DRUGS,DOA,AgeCat
9,90223,1,56,1,0,1,1,49-64
12,122125,1,31,1,0,0,0,17-32
26,260303,1,55,1,1,0,0,49-64
8,80500,1,35,1,0,0,1,33-48
21,210056,2,45,1,0,0,0,33-48
34,340094,2,61,1,0,0,0,49-64
37,370565,1,62,1,0,0,0,49-64
47,470459,1,47,2,0,0,0,33-48
39,390640,1,41,1,0,0,0,33-48
21,210625,1,18,2,0,0,0,17-32
12,120248,1,54,1,0,0,0,49-64
47,470281,1,52,1,0,0,0,49-64
10,100125,1,31,1,1,1,0,17-32
26,260415,2,72,1,0,0,0,65 and Above
6,60778,1,37,1,1,0,1,33-48
47,470328,1,43,1,0,0,1,33-48
12,121735,1,34,1,0,0,0,33-48
49,490146,1,66,1,1,0,1,65 and Above
37,370445,2,38,1,0,0,0,33-48
6,62578,1,23,1,0,0,0,17-32
39,390790,1,67,1,0,0,0,65 and Above
6,63009,1,44,1,0,0,0,33-48
6,60216,1,23,1,0,0,0,17-32
8,80259,1,18,1,0,0,0,17-32
37,370627,0,42,2,0,0,0,33-48
22,220130,1,34,1,1,0,0,33-48
5,50481,2,62,2,0,0,1,49-64
37,370031,0,41,1,0,0,1,33-48
37,370350,1,45,1,0,0,0,33-48
42,420512,1,24,1,0,0,0,17-32
47,470499,2,71,2,0,0,1,65 and Above
28,280121,1,75,2,0,0,0,65 and Above
28,280042,1,46,1,0,0,1,33-48
6,60633,0,1,1,0,0,0,0-16
26,260091,1,73,1,0,0,0,65 and Above
41,410190,1,54,2,0,0,0,49-64
27,270306,3,18,2,0,0,0,17-32
32,320258,0,54,1,0,0,0,49-64
37,371100,2,21,2,0,0,0,17-32
5,50398,1,27,2,0,0,0,17-32
21,210436,1,80,1,0,0,0,65 and Above
28,280391,1,65,2,0,0,0,65 and Above
12,120671,2,33,1,0,0,0,33-48
12,120597,2,43,1,1,0,0,33-48
6,62723,1,43,2,0,0,1,33-48
6,61937,0,50,1,0,0,1,49-64
47,470804,1,58,1,1,0,1,49-64
13,130853,1,7,1,0,0,0,0-16
6,63075,3,43,2,0,0,0,33-48
55,550458,1,39,2,0,0,0,33-48
39,390703,1,33,1,0,0,0,33-48
28,280435,2,35,2,0,0,1,33-48
6,62440,1,44,1,0,0,0,33-48
54,540006,2,37,1,0,0,0,33-48
24,240326,3,52,1,0,0,0,49-64
12,121579,2,45,1,0,0,0,33-48
47,470514,2,20,1,0,0,1,17-32
12,122271,0,9,2,0,0,0,0-16
6,61115,1,23,1,0,0,0,17-32
6,61965,1,48,1,1,0,0,33-48
18,180165,1,61,1,0,0,0,49-64
1,10393,1,63,2,0,0,0,49-64
13,130175,1,27,2,0,0,0,17-32
18,180237,1,24,1,0,1,0,17-32
21,210576,2,28,1,0,0,0,17-32
18,180248,2,47,1,0,0,0,33-48
37,370744,1,38,1,1,0,0,33-48
18,180642,2,30,2,0,0,0,17-32
8,80046,2,66,2,0,0,0,65 and Above
32,320065,1,52,1,0,0,0,49-64
28,280270,1,31,2,0,0,0,17-32
21,210490,2,36,2,0,0,0,33-48
6,62643,2,21,1,0,0,0,17-32
47,470344,3,39,1,0,0,0,33-48
42,420717,1,22,1,0,0,0,17-32
31,310088,2,50,2,0,0,1,49-64
12,121089,2,20,1,0,0,0,17-32
26,260037,0,35,1,0,0,1,33-48
18,180218,2,42,1,0,0,1,33-48
21,210116,0,3,1,0,0,0,0-16
24,240197,0,81,1,0,0,0,65 and Above
1,10040,0,20,1,0,0,0,17-32
34,340112,2,55,1,0,0,0,49-64
39,390978,1,42,1,0,0,0,33-48
47,470104,2,66,1,0,0,0,65 and Above
39,390110,1,27,1,0,0,0,17-32
12,121117,1,20,1,1,0,0,17-32
42,420216,2,38,1,0,0,0,33-48
22,220462,1,22,1,0,1,0,17-32
38,380014,1,45,1,0,0,0,33-48
40,400043,1,49,1,0,0,0,49-64
12,122143,2,25,2,0,0,0,17-32
8,80017,1,19,1,1,0,0,17-32
32,320042,0,27,1,0,1,1,17-32
12,120752,1,60,2,0,0,0,49-64
17,170556,2,47,1,0,0,0,33-48
26,260387,0,32,1,1,0,0,17-32
32,320131,1,35,2,0,1,1,33-48
16,160185,2,42,1,0,0,1,33-48
26,260555,2,22,1,0,0,1,17-32
12,120629,2,80,2,0,0,0,65 and Above
12,122306,0,49,1,1,0,1,49-64
51,510401,1,87,1,0,0,0,65 and Above
39,390142,1,31,1,0,0,0,17-32
6,61080,1,30,2,0,0,0,17-32
17,170062,1,87,2,0,0,0,65 and Above
6,60183,2,67,1,0,0,0,65 and Above
8,80404,1,72,1,0,0,0,65 and Above
37,370833,1,43,1,0,0,0,33-48
40,400496,2,16,2,0,0,0,0-16
40,400210,1,29,1,0,0,1,17-32
45,450289,1,53,1,0,0,0,49-64
13,130137,1,45,2,1,1,1,33-48
22,220002,2,31,1,0,0,0,17-32
12,122411,0,24,1,0,0,0,17-32
26,260360,1,65,2,0,0,0,65 and Above
28,280498,1,25,1,0,0,0,17-32
12,120872,2,37,1,0,0,1,33-48
18,180172,1,39,1,1,0,1,33-48
51,510587,2,64,1,0,0,0,49-64
13,130252,3,40,1,0,0,1,33-48
6,62558,2,20,2,0,0,0,17-32
47,470857,2,80,2,0,0,0,65 and Above
40,400354,0,22,2,0,0,1,17-32
22,220523,1,58,1,1,0,0,49-64
48,480904,2,44,1,0,1,1,33-48
19,190200,1,53,1,0,0,1,49-64
12,122769,2,41,1,0,0,0,33-48
47,470807,1,17,1,0,0,0,17-32
48,482428,2,29,1,0,1,0,17-32
28,280187,2,26,2,0,0,0,17-32
13,130072,2,62,1,0,0,0,49-64
12,120465,1,41,2,0,0,0,33-48
13,131230,1,27,2,0,0,1,17-32
34,340527,1,21,2,0,0,1,17-32
45,450180,0,33,1,0,0,1,33-48
12,120387,1,69,1,0,0,0,65 and Above
26,260123,1,18,2,0,0,1,17-32
48,482444,1,24,2,1,1,1,17-32
26,260898,1,47,2,0,0,0,33-48
42,420049,1,58,1,0,0,0,49-64
42,420515,1,72,1,0,0,0,65 and Above
45,450387,2,44,2,0,0,0,33-48
42,420158,2,41,1,0,1,0,33-48
17,170559,2,62,1,0,0,0,49-64
33,330100,1,50,1,0,0,0,49-64
13,130967,1,5,1,0,0,0,0-16
24,240461,2,63,1,0,0,0,49-64
6,62370,1,19,1,0,0,0,17-32
26,260597,1,35,2,1,0,0,33-48
6,61150,2,19,1,1,0,0,17-32
18,180572,0,45,1,0,0,0,33-48
34,340165,1,49,1,0,0,1,49-64
6,62454,1,49,2,0,0,0,49-64
16,160177,1,89,2,0,0,0,65 and Above
53,530397,1,24,2,1,1,0,17-32
26,260495,2,27,1,0,0,0,17-32
26,260911,49,57,1,0,0,1,49-64
6,61787,2,20,1,0,0,0,17-32
12,121941,1,20,1,0,0,0,17-32
47,470890,1,27,2,0,0,1,17-32
8,80260,2,51,2,0,0,1,49-64
12,121328,1,61,1,0,0,0,49-64
37,371190,0,50,1,1,0,0,49-64
49,490258,1,31,2,0,0,0,17-32
20,200027,1,25,1,0,0,0,17-32
40,400472,1,39,1,0,0,0,33-48
49,490181,1,38,1,0,0,1,33-48
8,80352,3,21,1,0,0,0,17-32
4,40688,4,60,1,0,0,0,49-64
12,120409,1,20,1,1,1,0,17-32
12,121229,1,38,2,0,0,0,33-48
34,340311,1,27,1,0,1,1,17-32
12,121282,2,25,2,0,0,0,17-32
13,130623,2,42,1,0,0,0,33-48
17,170162,1,21,1,0,1,0,17-32
50,500050,2,16,2,0,0,0,0-16
6,60325,1,64,2,0,0,1,49-64
48,480276,2,52,2,1,1,1,49-64
18,180168,0,52,1,1,1,0,49-64
41,410077,2,55,1,0,0,0,49-64
47,470128,1,69,1,0,0,1,65 and Above
12,120540,2,52,1,0,0,0,49-64
8,80071,1,28,1,1,0,1,17-32
10,100116,0,50,1,1,0,0,49-64
22,220274,2,82,1,0,0,0,65 and Above
6,61861,1,29,1,0,0,0,17-32
6,62943,2,35,2,0,0,0,33-48
54,540153,1,52,1,0,0,0,49-64
12,120778,0,58,2,0,0,0,49-64
6,62888,1,21,1,0,1,0,17-32
4,40631,0,22,2,0,0,1,17-32
6,62590,1,26,1,1,0,0,17-32
42,420112,3,28,1,0,0,0,17-32
16,160180,1,23,2,0,0,0,17-32
26,260409,2,20,1,0,0,0,17-32
37,370120,1,25,2,1,0,1,17-32
6,62429,3,47,1,0,0,0,33-48
6,61385,3,27,1,0,0,0,17-32
6,60107,1,17,1,0,0,0,17-32
6,62382,1,35,1,1,0,1,33-48
44,440008,1,21,2,0,0,1,17-32
34,340391,2,28,1,0,0,0,17-32
18,180687,1,19,1,0,1,0,17-32
41,410058,2,43,1,0,0,0,33-48
8,80237,1,41,2,0,0,0,33-48
47,470783,1,6,1,0,0,0,0-16
13,130518,1,2,1,0,0,0,0-16
12,121707,2,23,1,0,1,0,17-32
29,290192,1,32,1,0,1,0,17-32
24,240427,2,20,2,0,0,0,17-32
42,421067,1,31,2,1,0,1,17-32
39,390081,2,21,1,1,0,1,17-32
26,260069,2,39,1,0,0,0,33-48
36,360294,1,24,1,1,1,0,17-32
48,480073,1,28,1,1,1,0,17-32
4,40086,1,60,1,0,0,0,49-64
13,130399,2,15,2,0,0,0,0-16
27,270199,1,50,2,0,0,0,49-64
26,260016,2,71,1,0,0,0,65 and Above
12,121309,2,24,1,0,0,0,17-32
47,470615,2,32,2,0,0,0,17-32
40,400249,1,19,1,0,0,0,17-32
34,340001,2,29,1,0,0,0,17-32
22,220210,1,82,1,0,0,0,65 and Above
55,550237,4,60,1,0,0,0,49-64
47,470387,2,56,1,0,0,0,49-64
4,40604,0,64,1,1,0,0,49-64
6,61242,1,19,2,0,0,0,17-32
37,370735,2,68,1,0,0,0,65 and Above
18,180352,2,19,1,0,0,0,17-32
39,390315,1,64,1,0,0,0,49-64
8,80350,1,7,2,0,0,0,0-16
54,540224,3,43,2,0,0,0,33-48
13,130199,4,64,2,0,0,0,49-64
37,371070,1,5,2,0,0,0,0-16
6,60658,1,44,1,0,0,0,33-48
26,260502,2,73,2,0,0,0,65 and Above
48,482565,1,64,1,1,0,1,49-64
12,121403,1,63,1,0,0,0,49-64
32,320044,0,6,2,0,0,0,0-16
13,130852,1,30,1,0,0,0,17-32
45,450553,1,48,2,0,0,0,33-48
12,121914,2,45,2,0,0,0,33-48
12,121430,2,23,2,0,0,0,17-32
42,420023,2,19,2,0,0,1,17-32
6,62072,3,35,2,0,0,0,33-48
13,130575,1,36,2,0,0,0,33-48
21,210251,2,84,1,0,0,0,65 and Above
12,122102,2,56,1,0,0,0,49-64
22,220565,2,67,1,0,0,0,65 and Above
39,390757,1,58,1,0,0,0,49-64
17,170831,1,32,1,1,1,1,17-32
6,61649,4,24,1,0,0,0,17-32
6,60155,1,69,2,0,0,0,65 and Above
12,122299,1,59,1,0,0,0,49-64
32,320273,1,43,1,0,0,0,33-48
40,400241,1,62,1,0,0,0,49-64
28,280200,1,32,2,0,0,1,17-32
1,10779,2,26,1,0,0,0,17-32
8,80241,0,44,1,1,1,0,33-48
19,190056,3,23,1,0,0,0,17-32
47,470070,1,9,1,0,0,0,0-16
4,40052,3,59,1,0,0,0,49-64
6,61020,3,21,1,0,0,0,17-32
12,122252,7,59,1,0,0,0,49-64
13,130640,1,50,2,0,0,1,49-64
40,400377,1,41,1,0,0,0,33-48
39,390412,1,56,1,1,0,0,49-64
35,350196,0,65,2,0,0,1,65 and Above
12,120952,1,47,2,0,0,0,33-48
47,470529,1,67,1,0,0,0,65 and Above
8,80159,1,2,1,0,0,0,0-16
12,121756,0,21,1,0,0,0,17-32
1,10772,1,16,2,0,0,0,0-16
51,510381,2,27,1,0,0,0,17-32
19,190064,3,46,2,0,0,0,33-48
8,80084,2,55,1,0,0,0,49-64
1,10758,1,38,1,1,0,0,33-48
37,371165,1,69,1,1,0,1,65 and Above
31,310066,1,38,1,1,0,0,33-48
24,240410,1,51,1,0,0,0,49-64
45,450023,0,37,1,0,0,0,33-48
4,40622,1,24,1,0,0,1,17-32
47,470305,1,59,1,0,0,0,49-64
4,40142,1,69,2,0,0,0,65 and Above
47,470128,2,67,2,0,0,0,65 and Above
34,340152,1,32,1,1,0,1,17-32
39,390830,1,80,1,0,0,0,65 and Above
42,420771,1,21,1,0,0,0,17-32
13,130394,1,24,2,0,0,0,17-32
37,370925,1,43,1,0,0,0,33-48
42,420989,0,79,2,0,0,1,65 and Above
45,450479,2,51,2,0,0,1,49-64
17,170740,2,24,1,0,0,0,17-32
5,50327,2,30,1,0,0,1,17-32
26,260488,1,41,1,1,0,0,33-48
12,120874,1,20,1,0,0,0,17-32
10,100056,2,55,1,0,0,0,49-64
18,180515,1,73,1,0,0,0,65 and Above
4,40734,1,47,2,0,0,0,33-48
34,340336,0,24,1,1,0,0,17-32
10,100074,2,74,1,1,1,0,65 and Above
12,121625,1,32,1,0,0,0,17-32
13,130581,0,2,2,0,0,0,0-16
12,121587,3,43,1,0,0,0,33-48
8,80248,1,21,2,1,0,0,17-32
26,260654,1,87,1,0,0,0,65 and Above
39,390371,1,58,1,0,0,1,49-64
21,210233,1,74,1,0,0,0,65 and Above
12,122202,3,25,1,0,0,0,17-32
26,260315,0,6,1,0,0,0,0-16
1,10261,1,62,1,1,0,1,49-64
47,470212,2,29,1,0,0,0,17-32
19,190127,1,57,1,0,0,1,49-64
6,60172,1,44,1,0,0,0,33-48
6,61882,2,79,1,0,0,0,65 and Above
1,10103,1,31,1,1,1,0,17-32
39,390014,1,25,1,0,0,0,17-32
1,10360,2,40,1,0,0,0,33-48
20,200279,3,33,2,0,0,0,33-48
47,470547,1,18,1,0,1,1,17-32
13,130955,2,17,2,0,0,0,17-32
4,40272,1,22,1,0,0,1,17-32
40,400311,0,47,1,0,0,0,33-48
22,220419,3,57,1,0,0,1,49-64
30,300148,1,16,1,0,0,0,0-16
39,390489,1,77,1,0,0,1,65 and Above
17,170117,1,23,1,0,0,0,17-32
31,310163,1,53,1,0,0,0,49-64
1,10759,1,19,1,1,1,1,17-32
51,510109,0,52,1,0,0,0,49-64
39,390684,1,79,1,0,0,1,65 and Above
32,320072,1,40,1,1,0,0,33-48
39,390602,2,46,1,0,0,0,33-48
6,62169,1,21,1,1,0,1,17-32
26,260711,2,28,1,0,0,1,17-32
4,40045,2,80,2,0,0,0,65 and Above
12,121422,2,54,1,0,0,0,49-64
6,60562,1,38,1,0,0,0,33-48
6,61819,1,21,1,0,0,0,17-32
55,550153,1,26,2,0,0,0,17-32
37,370710,3,67,2,0,0,0,65 and Above
18,180722,1,59,2,1,0,0,49-64
39,390450,1,63,1,0,0,0,49-64
35,350193,1,4,2,0,0,0,0-16
19,190271,3,79,2,0,0,0,65 and Above
19,190158,2,39,1,0,0,0,33-48
6,60563,1,45,2,0,0,0,33-48
37,370713,1,49,1,0,0,0,49-64
40,400453,3,53,2,0,0,0,49-64
13,130563,1,72,1,0,0,1,65 and Above
39,391006,2,25,2,0,0,1,17-32
26,260911,16,46,1,0,0,0,33-48
48,481437,1,19,1,1,1,1,17-32
8,80495,2,49,1,0,0,0,49-64
23,230100,1,24,1,1,0,1,17-32
4,40180,0,63,1,0,0,0,49-64
42,420221,1,27,1,0,0,0,17-32
53,530003,2,39,1,0,0,0,33-48
4,40091,2,41,1,0,0,0,33-48
10,100016,1,26,1,0,1,1,17-32
13,130457,2,45,1,0,0,0,33-48
4,40840,1,26,1,0,0,0,17-32
13,130128,1,23,2,0,0,0,17-32
16,160052,2,19,2,0,0,0,17-32
48,480058,1,31,1,1,1,0,17-32
45,450128,0,56,1,0,0,0,49-64
39,390100,3,16,1,0,0,0,0-16
34,340091,1,64,2,0,0,0,49-64
12,120220,1,83,1,0,0,0,65 and Above
47,470599,1,45,1,0,1,0,33-48
13,130196,3,35,2,0,0,0,33-48
12,120622,2,50,1,0,0,0,49-64
49,490105,1,24,1,0,0,0,17-32
17,170157,2,31,1,0,0,0,17-32
13,130108,1,72,1,0,0,1,65 and Above
16,160124,1,1,2,0,0,0,0-16
6,62275,2,53,1,0,0,0,49-64
45,450723,2,66,1,0,0,0,65 and Above
24,240063,1,28,1,0,0,0,17-32
47,470647,1,22,1,0,0,1,17-32
39,390424,0,25,2,0,0,0,17-32
39,390817,2,20,1,0,0,0,17-32
26,260795,1,45,2,0,0,0,33-48
6,62812,1,24,2,0,0,0,17-32
6,60471,1,64,1,0,0,0,49-64
6,61060,2,72,1,0,0,0,65 and Above
55,550105,2,24,1,0,1,0,17-32
21,210048,1,22,1,1,0,0,17-32
21,210158,1,37,2,0,0,0,33-48
24,240100,3,60,1,0,0,0,49-64
18,180325,2,26,1,0,0,0,17-32
47,470632,2,60,1,0,0,0,49-64
24,240095,1,83,1,0,0,0,65 and Above
21,210295,2,60,1,0,0,0,49-64
13,131011,2,57,2,0,0,0,49-64
6,62391,1,75,2,1,0,0,65 and Above
34,340472,1,78,1,0,0,0,65 and Above
19,190276,2,38,1,0,0,0,33-48
6,61661,2,53,1,0,0,1,49-64
37,370158,1,90,2,0,0,0,65 and Above
41,410100,1,35,1,0,0,1,33-48
34,340456,1,30,2,0,0,0,17-32
47,470182,1,48,1,0,0,0,33-48
6,60251,4,34,2,0,0,0,33-48
47,470755,1,86,1,0,0,0,65 and Above
28,280350,2,37,1,0,0,0,33-48
47,470702,1,22,2,0,0,0,17-32
27,270011,1,29,1,1,0,0,17-32
6,62273,1,26,2,0,0,0,17-32
26,260800,2,85,1,0,0,0,65 and Above
6,61033,1,96,2,0,0,0,65 and Above
13,130007,1,55,1,0,0,0,49-64
17,170229,1,20,1,0,0,0,17-32
4,40809,2,65,1,0,0,1,65 and Above
20,200321,1,56,1,0,0,1,49-64
39,390387,2,68,2,0,0,1,65 and Above
34,340329,1,40,2,0,0,0,33-48
51,510059,2,51,2,0,0,0,49-64
37,370220,0,45,2,1,0,0,33-48
17,170339,0,53,1,0,0,0,49-64
26,260588,3,29,2,0,0,0,17-32
12,122634,1,30,2,0,0,0,17-32
6,62672,1,27,1,1,1,1,17-32
12,121784,2,45,2,0,0,0,33-48
48,480177,1,17,1,0,0,0,17-32
6,62448,1,47,2,0,0,0,33-48
21,210067,1,25,2,1,0,1,17-32
34,340025,3,84,2,0,0,0,65 and Above
42,420618,1,54,1,0,0,0,49-64
21,210097,1,46,1,0,0,0,33-48
22,220554,2,22,1,0,0,0,17-32
26,260357,1,21,1,1,0,0,17-32
39,390097,2,32,1,0,0,0,17-32
40,400283,1,52,1,0,0,0,49-64
37,370897,0,91,2,0,0,1,65 and Above
47,470376,2,47,1,0,0,1,33-48
4,40463,3,33,2,0,0,0,33-48
37,371183,1,48,1,1,0,1,33-48
49,490107,2,23,2,0,0,0,17-32
42,420903,2,22,1,0,0,0,17-32
37,370175,1,16,1,0,0,0,0-16
6,62884,2,65,1,0,0,0,65 and Above
6,61314,0,55,2,0,0,1,49-64
6,62970,1,24,1,1,0,0,17-32
26,260606,0,79,2,0,0,0,65 and Above
18,180018,2,60,1,0,0,0,49-64
55,550457,2,34,2,0,0,0,33-48
6,61271,1,25,2,0,0,0,17-32
37,370758,1,35,1,0,0,0,33-48
47,470197,1,27,1,0,0,0,17-32
45,450459,0,75,1,0,0,0,65 and Above
21,210084,2,42,1,0,0,0,33-48
4,40729,2,48,1,0,0,0,33-48
48,483221,1,23,1,0,1,0,17-32
37,371011,1,15,1,0,0,0,0-16
47,470856,1,72,1,0,0,0,65 and Above
37,370564,1,25,1,0,0,0,17-32
12,122112,0,85,1,0,0,0,65 and Above
32,320166,1,36,2,0,0,0,33-48
37,370576,2,28,1,0,0,0,17-32
47,470771,1,28,2,1,1,0,17-32
8,80061,1,45,1,0,0,0,33-48
23,230102,3,40,1,0,0,0,33-48
42,420298,2,54,2,0,0,0,49-64
28,280226,1,26,2,0,0,0,17-32
4,40028,2,22,2,0,0,0,17-32
12,122567,1,34,1,0,0,0,33-48
42,420843,1,46,2,0,0,0,33-48
24,240134,1,20,1,0,0,0,17-32
30,300065,1,18,2,0,0,1,17-32
6,61713,1,39,1,0,0,0,33-48
41,410319,1,70,1,0,0,0,65 and Above
6,62916,0,41,1,1,1,1,33-48
45,450311,2,59,1,0,0,1,49-64
30,300058,1,32,2,0,0,0,17-32
39,390740,0,24,1,0,0,0,17-32
40,400031,2,46,1,0,0,0,33-48
1,10410,2,23,2,0,0,0,17-32
22,220563,2,27,2,0,0,0,17-32
1,10092,1,17,1,0,0,0,17-32
45,450572,1,51,1,0,0,0,49-64
26,260679,2,60,1,0,0,0,49-64
8,80059,2,44,1,0,0,0,33-48
12,121802,1,19,1,0,0,0,17-32
51,510311,1,80,1,0,0,0,65 and Above
12,120060,1,54,1,0,0,0,49-64
33,330052,1,70,1,0,0,0,65 and Above
12,122609,2,34,1,0,0,0,33-48
18,180637,2,56,1,0,0,0,49-64
8,80366,1,23,2,0,0,1,17-32
21,210660,1,25,1,0,0,0,17-32
16,160089,2,49,2,0,1,0,49-64
12,121069,1,18,1,1,1,0,17-32
26,260594,0,15,2,0,0,0,0-16
4,40732,2,47,1,0,0,0,33-48
12,122520,0,63,1,1,1,0,49-64
12,121376,2,31,1,0,0,0,17-32
41,410142,1,23,1,0,1,0,17-32
37,370972,1,38,1,0,0,0,33-48
12,120137,1,40,2,0,0,0,33-48
13,130931,2,56,2,0,0,0,49-64
12,121256,2,28,2,0,0,0,17-32
48,482855,1,41,2,1,0,0,33-48
16,160173,1,69,1,0,0,1,65 and Above
55,550495,1,29,1,0,0,0,17-32
6,60012,2,30,1,0,0,0,17-32
26,260374,2,38,1,0,0,0,33-48
54,540164,1,56,1,0,0,0,49-64
13,131183,2,65,1,0,0,0,65 and Above
48,480925,0,53,1,0,1,1,49-64
21,210146,2,64,2,0,0,0,49-64
53,530272,1,31,2,0,0,0,17-32
37,371133,1,58,2,0,0,1,49-64
6,60545,1,49,2,0,0,0,49-64
12,122340,1,19,1,0,0,1,17-32
34,340510,1,19,1,0,0,0,17-32
42,420455,3,67,2,0,0,0,65 and Above
13,131209,1,22,2,0,0,1,17-32
12,121493,2,48,1,0,0,0,33-48
28,280288,1,77,2,0,0,0,65 and Above
1,10215,1,22,1,0,0,0,17-32
33,330084,1,24,1,1,1,1,17-32
6,61722,1,39,1,1,0,0,33-48
45,450288,2,26,1,0,0,0,17-32
4,40799,0,65,2,0,0,0,65 and Above
18,180428,1,59,2,0,0,0,49-64
22,220116,0,33,2,1,1,1,33-48
39,390382,1,43,2,0,0,1,33-48
26,260267,2,31,2,0,0,0,17-32
31,310078,2,42,1,0,0,0,33-48
8,80155,1,33,1,0,1,1,33-48
39,390557,1,25,1,0,0,0,17-32
26,260358,2,43,2,0,0,0,33-48
26,260133,1,51,2,0,0,0,49-64
39,391054,2,52,2,0,0,0,49-64
8,80503,1,72,1,0,0,1,65 and Above
12,121450,1,33,1,0,0,0,33-48
47,470664,2,34,1,0,0,0,33-48
37,371229,3,36,2,0,0,0,33-48
1,10137,0,3,1,0,0,0,0-16
4,40152,1,84,2,0,0,0,65 and Above
18,180397,1,23,1,0,1,0,17-32
6,61780,1,17,1,0,0,0,17-32
8,80229,1,71,2,0,0,0,65 and Above
37,370123,1,30,1,1,0,0,17-32
26,260669,1,50,1,1,0,1,49-64
45,450565,3,33,1,0,0,0,33-48
8,80475,2,41,1,0,0,0,33-48
13,130388,2,23,1,0,0,1,17-32
12,121855,1,22,2,0,0,0,17-32
48,481808,1,36,1,1,0,1,33-48
47,470074,2,54,2,0,0,1,49-64
42,420082,2,51,1,0,0,0,49-64
1,10370,2,54,1,0,0,0,49-64
47,470293,1,31,2,1,1,0,17-32
42,421062,1,58,2,0,0,1,49-64
6,61830,1,21,2,0,0,0,17-32
34,340121,0,53,1,1,1,1,49-64
45,450708,2,21,2,0,0,0,17-32
4,40013,2,63,1,0,0,0,49-64
17,170856,2,53,2,0,0,0,49-64
37,370540,0,56,1,1,0,1,49-64
56,560108,1,54,1,1,0,1,49-64
21,210173,1,48,1,0,0,0,33-48
20,200288,1,26,1,1,1,1,17-32
37,371047,1,47,1,0,0,0,33-48
12,122255,0,83,2,0,0,1,65 and Above
18,180483,2,18,1,0,0,0,17-32
12,122507,1,54,1,0,0,0,49-64
18,180650,1,47,1,1,0,0,33-48
42,420389,1,25,1,0,0,1,17-32
51,510554,3,64,1,0,0,0,49-64
6,61068,1,50,1,0,0,0,49-64
12,120441,1,25,1,0,0,0,17-32
54,540235,0,43,1,0,0,0,33-48
12,120365,1,54,1,0,0,0,49-64
46,460090,1,63,2,0,0,0,49-64
39,390835,0,20,1,0,0,1,17-32
26,260807,2,33,2,0,0,0,33-48
13,131079,3,56,1,0,0,0,49-64
6,61373,1,23,1,0,0,0,17-32
6,61195,1,20,1,0,0,0,17-32
8,80147,1,18,1,0,1,0,17-32
37,371139,0,43,1,0,0,0,33-48
30,300089,1,44,2,1,1,1,33-48
26,260878,1,21,1,0,0,0,17-32
47,470480,1,6,1,0,0,0,0-16
37,370709,0,37,1,0,0,1,33-48
55,550451,2,18,2,0,0,0,17-32
20,200216,2,49,1,0,0,0,49-64
47,470503,1,23,1,0,1,1,17-32
8,80136,1,51,1,0,0,0,49-64
31,310164,0,87,2,0,0,0,65 and Above
48,482348,1,32,1,0,0,1,17-32
42,420906,1,22,1,1,1,1,17-32
39,390121,0,50,1,0,0,0,49-64
48,480737,1,48,2,0,0,1,33-48
6,61540,2,35,1,0,0,0,33-48
37,370440,4,43,1,0,0,0,33-48
6,63023,1,70,2,0,0,0,65 and Above
39,390364,0,9,1,0,0,0,0-16
4,40543,2,41,1,0,0,0,33-48
12,122730,1,23,1,0,0,0,17-32
12,120830,1,64,1,0,0,0,49-64
8,80511,0,77,1,0,0,0,65 and Above
12,120834,0,82,1,0,0,0,65 and Above
42,421024,0,9,1,0,0,0,0-16
8,80190,1,16,2,0,0,0,0-16
13,131239,1,44,1,0,0,0,33-48
40,400017,1,16,1,0,0,1,0-16
39,390539,1,69,2,1,1,1,65 and Above
51,510598,1,31,1,0,0,1,17-32
5,50341,2,36,1,0,0,0,33-48
12,121839,2,35,1,0,0,0,33-48
42,420105,1,49,1,0,0,1,49-64
21,210655,1,37,1,1,1,1,33-48
12,122191,2,23,1,0,0,1,17-32
42,421031,0,59,1,1,0,0,49-64
39,390233,1,51,1,0,0,1,49-64
12,122234,1,68,1,0,0,0,65 and Above
21,210409,1,75,1,0,0,0,65 and Above
32,320272,1,50,1,0,0,0,49-64
47,470898,1,69,1,0,1,0,65 and Above
47,470364,3,51,1,0,0,0,49-64
18,180575,1,45,1,0,0,0,33-48
5,50466,1,32,1,1,1,0,17-32
12,122723,3,23,2,0,0,0,17-32
26,260017,1,36,1,0,0,1,33-48
55,550389,3,72,1,0,0,0,65 and Above
12,122542,1,79,1,0,0,0,65 and Above
28,280148,1,42,1,0,0,0,33-48
42,421026,1,20,2,0,0,0,17-32
2,20038,1,4,1,0,0,0,0-16
26,260601,0,86,1,0,0,0,65 and Above
39,390434,0,11,2,0,0,1,0-16
37,370822,2,25,2,0,0,0,17-32
6,60093,2,28,1,0,0,0,17-32
10,100088,2,42,1,0,0,0,33-48
6,60371,1,35,2,0,0,0,33-48
17,170335,2,29,2,0,0,0,17-32
31,310204,1,50,2,1,0,1,49-64
37,370525,3,37,1,0,0,0,33-48
5,50422,3,51,1,0,0,0,49-64
28,280025,1,40,1,0,0,0,33-48
12,120972,2,29,1,0,1,1,17-32
48,482336,1,20,2,0,0,1,17-32
6,61716,3,46,1,0,0,0,33-48
45,450095,1,44,1,0,0,0,33-48
1,10715,1,18,1,0,0,0,17-32
56,560123,1,47,1,0,0,0,33-48
27,270057,2,63,1,0,0,0,49-64
38,380088,2,46,1,0,0,0,33-48
4,40149,1,23,1,0,0,0,17-32
